Index,Ticker,Stock Name,Sector,Industry,PE Ratio,Employees,Beta,Market Cap,VALUE RATIO,VALUE RATIO w/o BETA,EBIT GROWTH YoY,VALUE RATIO WITHOUT EMPLOYEES,
3064,BSRR,SIERRA BANCORP (Bank),Financial Services,Banks - Regional,11.42125984,489,0.89,"$413,816,000.00 ",65943.86745,74094.23309,-0.186540381,"$32,246,551.18 ",
401,CHT,CHUNGHWA TELECOM CO LTD (Telecom),Communication Services,Telecommunications Services,1.583611343,19912,0.07,"$29,617,944,100.00 ",65749.04691,939272.0986,-0.010077739,"$1,309,195,021.98 ",
2957,CBNK,Capital Bancorp Inc (Bank),Financial Services,Banks - Regional,12.21459227,277,0.471,"$472,305,540.00 ",65748.40221,139593.2106,-0.280802203,"$18,212,307.41 ",
1513,SHOO,"STEVEN MADDEN, LTD. (Footwear)",Consumer Cyclical,Apparel - Footwear & Accessories,17.82845188,2900,1.098,"$3,091,940,530.00 ",65663.16939,59802.52222,-0.242937893,"$190,423,191.24 ",
1048,ESI,Element Solutions Inc (Specialty Chemicals),Basic Materials,Chemicals - Specialty,22.81531532,5300,1.287,"$6,169,102,425.00 ",65659.59246,51017.55436,-0.466338764,"$347,995,840.06 ",
1971,DVAX,DYNAVAX TECHNOLOGIES CORP (Biotech),Healthcare,Drug Manufacturers - Specialty & Generic,84.0474621,408,1.342,"$1,674,513,227.00 ",65532.43888,48831.92167,-1.130600095,"$26,737,235.06 ",
542,IHG,INTERCONTINENTAL HOTELS GROUP PLC /NEW/ (Hotels),Consumer Cyclical,Travel Lodging,21.5467128,13462,0.963,"$19,737,920,606.00 ",65529.53342,68047.28289,0.697452229,"$882,158,578.90 ",
348,IR,Ingersoll Rand Inc. (Industrial Machinery),Industrials,Industrial - Machinery,44.62740385,18000,1.422,"$36,851,417,280.00 ",65234.84931,45875.42145,0.424568702,"$1,174,227,287.53 ",
1394,WU,Western Union CO (Money Transfer),Financial Services,Financial - Credit Services,5.507653061,9000,0.888,"$3,639,805,775.00 ",65205.17889,73429.25551,-0.076166799,"$586,846,610.05 ",
797,BIRK,Birkenstock Holding plc (Footwear),Consumer Cyclical,Apparel - Footwear & Accessories,96.98428789,5300,3.1018035,"$10,796,422,991.00 ",65150.37535,21004.03051,0.615271896,"$345,296,989.33 ",
2309,VMEO,"Vimeo, Inc. (Video Hosting Platform)",Technology,Software - Application,32.11624441,1070,2.079,"$1,076,223,147.00 ",65110.08852,31317.9839,1.15731028,"$69,667,794.72 ",
1606,FLNC,"Fluence Energy, Inc. (Energy Storage)",Utilities,Renewable Utilities,95.6043956,1112,2.536,"$2,728,580,046.00 ",65088.35574,25665.75542,1.370200634,"$72,378,251.58 ",
893,UWMC,UWM Holdings Corp (Mortgage Lending),Financial Services,Financial - Mortgages,35.78947368,6700,1.717,"$9,059,368,808.00 ",64869.13711,37780.51084,-0.119783405,"$434,623,218.61 ",
1537,VIRT,"Virtu Financial, Inc. (Trading Firm)",Financial Services,Financial - Capital Markets,17.43318987,975,0.368,"$2,991,192,240.00 ",64760.57084,175979.8121,0.704175398,"$63,141,556.57 ",
1206,ITRI,"ITRON, INC. (Smart Meters)",Technology,"Hardware, Equipment & Parts",21.84576613,5081,1.466,"$4,898,985,040.00 ",64702.87949,44135.66132,5.662892301,"$328,755,330.71 ",
2698,KOP,Koppers Holdings Inc. (Tar & Wood Chemicals),Basic Materials,Chemicals - Specialty,8.634615385,2108,1.84,"$639,990,518.00 ",64696.04895,35160.89617,0.417574437,"$136,379,271.18 ",
732,MMYT,MakeMyTrip Ltd (Online Travel),Consumer Cyclical,Travel Services,53.58293839,4576,1.274,"$12,447,138,830.00 ",64673.50821,50764.13518,0.885451602,"$295,945,973.59 ",
103,FI,FISERV INC,Technology,Information Technology Services,39.25192308,42000,0.919,"$115,996,894,910.00 ",64662.37409,70361.6693,0.297058824,"$2,715,819,711.69 ",
1411,FULT,FULTON FINANCIAL CORP (Bank),Financial Services,Banks - Regional,12.1242236,3400,0.751,"$3,546,757,125.00 ",64615.77128,86039.64218,0.037869085,"$219,693,622.35 ",
1293,BKH,BLACK HILLS CORP /SD/ (Electric/Gas Utility),Utilities,Diversified Utilities,15.2109375,2874,0.676,"$4,172,001,828.00 ",64513.17859,95433.69615,1.293646981,"$185,410,875.28 ",
806,MUSA,Murphy USA Inc. (Gas Stations),Consumer Cyclical,Specialty Retail,21.30343089,5900,0.756,"$10,697,194,548.00 ",64341.34371,85107.59751,-0.147046675,"$379,613,927.92 ",
538,ZBRA,ZEBRA TECHNOLOGIES CORP (Automation Solutions),Technology,Communication Equipment,52.28301887,9750,1.645,"$19,907,043,100.00 ",64240.27437,39051.83852,-0.642644874,"$626,342,675.06 ",
1609,IOSP,INNOSPEC INC. (Specialty Chemicals),Basic Materials,Chemicals - Specialty,18.9220104,2400,1.068,"$2,727,239,252.00 ",64138.08266,60054.38451,-0.137213027,"$153,931,398.39 ",
2034,HLIT,HARMONIC INC (Video Delivery Tech),Technology,Communication Equipment,17.3878628,1238,0.893,"$1,542,830,720.00 ",64003.37671,71672.31434,-0.512906698,"$79,236,180.36 ",
775,NVT,nVent Electric plc (Electrical Equipment),Industrials,Electrical Equipment & Parts,19.87068966,11300,1.25,"$11,448,119,360.00 ",63731.30005,50985.04004,0.333787466,"$720,163,690.58 ",
762,ITT,ITT INC. (Industrial Machinery),Industrials,Industrial - Machinery,24.43537415,10600,1.413,"$11,669,985,000.00 ",63663.07345,45055.25368,0.128632479,"$674,828,578.59 ",
85,SYK,STRYKER CORP,Healthcare,Medical - Devices,37.99151483,52000,0.92,"$136,471,553,962.00 ",63553.5786,69079.97674,0.368532207,"$3,304,786,087.28 ",
974,SSB,SouthState Corp (Bank),Financial Services,Banks - Regional,15.32266462,5144,0.658,"$7,599,114,064.00 ",63438.60161,96411.24865,-1,"$326,328,166.68 ",
2244,AMRC,"Ameresco, Inc. (Energy Efficiency & Renewables)",Industrials,Engineering & Construction,22.13903743,1500,1.818,"$1,158,460,303.00 ",63419.82535,34884.39238,-0.381782363,"$95,129,738.03 ",
776,TECH,BIO-TECHNE Corp (Life Sci Tools),Healthcare,Biotechnology,74.26315789,3100,1.278,"$11,422,745,880.00 ",63411.24242,49617.56058,-0.308612984,"$196,574,851.51 ",
1354,CNK,"Cinemark Holdings, Inc. (Movie Theaters)",Communication Services,Entertainment,16.02512563,8976,2.37,"$3,844,708,300.00 ",63347.20452,26728.77828,3.050108932,"$568,604,507.78 ",
487,LII,LENNOX INTERNATIONAL INC (HVAC),Industrials,Construction,29.85356637,12600,1.078,"$22,089,295,864.00 ",63304.39573,58723.92925,0.204053642,"$797,635,386.21 ",
5368,ATIF,ATIF Holdings Ltd (Fin Advisory China),Financial Services,Financial - Capital Markets,-3.374275171,13,-0.364,"$7,628,392.00 ",63300.99508,-173903.8326,-1.57603067,"$822,912.94 ",
27,ABBV,AbbVie Inc.,Healthcare,Drug Manufacturers - General,59.18685121,50000,0.613,"$305,454,566,850.00 ",63272.04291,103217.0357,-0.295854722,"$3,163,602,145.60 ",
2408,GETY,"Getty Images Holdings, Inc. (Stock Photography)",Communication Services,Internet Content & Information,17.75333857,1700,2.037,"$937,251,000.00 ",63258.36818,31054.67264,-0.368063633,"$107,539,225.90 ",
480,PTC,PTC INC. (Software),Technology,Software - Application,59.93492063,7000,1.174,"$22,605,274,575.00 ",63255.73537,53880.52416,0.282650706,"$442,790,147.58 ",
497,TDY,TELEDYNE TECHNOLOGIES INC (Industrial Equip),Technology,"Hardware, Equipment & Parts",23.17192982,14900,1.007,"$21,629,991,522.00 ",63086.63265,62648.09598,0.076954733,"$939,990,826.48 ",
964,ATI,ATI Inc. (Specialty Metals),Industrials,Manufacturing - Metal Fabrication,18.2173913,7300,1.077,"$7,775,469,930.00 ",62969.94334,58467.91396,0.623390184,"$459,680,586.35 ",
2868,SHBI,SHORE BANCSHARES INC (Bank),Financial Services,Banks - Regional,12.80645161,610,0.939,"$522,897,492.00 ",62852.63698,66935.71564,-1,"$38,340,108.56 ",
2907,BLW,BLACKROCK LTD DURATION INCOME TRUST (CEF-Fin),Financial Services,Asset Management - Income,18.71403101,266,1.029,"$303,766,528.00 ",62792.28838,61022.63205,23.26218097,"$16,702,748.71 ",
916,WCC,WESCO INTERNATIONAL INC (Electrical Dist),Industrials,Industrial - Distribution,13.74556255,20000,2.011,"$8,579,462,645.00 ",62759.52445,31208.11758,-0.022032773,"$1,255,190,489.03 ",
1455,HAYW,"Hayward Holdings, Inc. (Pool Equipment)",Industrials,Electrical Equipment & Parts,34.90736557,1819,1.196,"$3,316,467,875.00 ",62467.94241,52230.72108,-0.386419584,"$113,629,187.24 ",
3254,FSBW,"FSB Bancorp, Inc. (Bank)",Financial Services,Banks - Regional,8.72972973,559,0.927,"$328,555,655.00 ",62413.14605,67328.09714,0.054376883,"$34,888,948.64 ",
1015,GNTX,GENTEX CORP (Auto Mirrors/Electronics),Consumer Cyclical,Auto - Parts,15.57978723,6245,0.91,"$6,643,311,463.00 ",62134.39036,68279.54985,0.812958066,"$388,029,267.80 ",
816,BEN,FRANKLIN RESOURCES INC (Asset Mgmt),Financial Services,Asset Management,23.18965517,10200,1.402,"$10,478,596,680.00 ",62109.30591,44300.5035,-0.630227706,"$633,514,920.24 ",
540,WSO,WATSCO INC (HVAC Distribution),Industrials,Industrial - Distribution,37.87286159,7350,0.874,"$19,768,157,311.00 ",62067.20108,71015.10421,-0.072337171,"$456,193,927.91 ",
3074,TRAK,"ReposiTrak, Inc. (Food Safety Software)",Technology,Software - Application,71.01587302,73,0.785,"$409,594,230.00 ",62021.91855,79008.81344,-0.013033682,"$4,527,600.05 ",
1125,VNT,Vontier Corp (Industrial Equip - Mobility),Technology,"Hardware, Equipment & Parts",13.95247148,8000,1.259,"$5,489,810,000.00 ",61921.5635,49183.13225,-0.05969891,"$495,372,508.01 ",
251,SLB,SCHLUMBERGER LIMITED/NV,Energy,Oil & Gas Equipment & Services,11.7015873,111000,1.532,"$52,341,339,750.00 ",61735.6243,40297.4049,0.155009452,"$6,852,654,297.34 ",
1820,LMAT,LEMAITRE VASCULAR INC (Medical Devices),Healthcare,Medical - Instruments & Supplies,47.97837838,614,0.885,"$2,053,913,400.00 ",61703.73635,69721.73599,0.752126252,"$37,886,094.12 ",
2690,SVM,SILVERCORP METALS INC (Silver Mining),Basic Materials,Silver,10.05016722,1207,1.158,"$646,159,140.00 ",61683.28484,53267.08536,0.894123922,"$74,451,724.81 ",
357,VMC,Vulcan Materials CO (Construction Materials),Basic Materials,Construction Materials,41.23082942,10961,0.805,"$34,623,092,675.00 ",61672.20687,76611.43711,0.500315325,"$675,989,059.53 ",
2264,PEBO,PEOPLES BANCORP INC (Bank),Financial Services,Banks - Regional,9.047887324,1496,0.735,"$1,133,668,580.00 ",61559.44166,83754.3424,0.381934949,"$92,092,924.73 ",
851,RBC,RBC Bearings Inc (Industrial Bearings),Industrials,Manufacturing - Tools & Accessories,45.62409812,5302,1.517,"$9,797,063,001.00 ",61439.47071,40500.63989,1.001485615,"$325,752,073.68 ",
1926,PRDO,PERDOCEO EDUCATION Corp (For-profit Education),Consumer Defensive,Education & Training Services,12.96551724,2285,1.038,"$1,753,313,525.00 ",61430.0523,59181.16792,0.160517445,"$140,367,669.51 ",
2828,KODK,EASTMAN KODAK CO (Imaging/Print Tech),Industrials,Specialty Business Services,8.231707317,4000,3.65,"$553,956,000.00 ",61407.04844,16823.84889,-0.950617284,"$245,628,193.78 ",
2305,MRC,MRC GLOBAL INC. (Oilfield Distribution),Energy,Oil & Gas Equipment & Services,12.40196078,2800,1.979,"$1,077,224,315.00 ",61390.83734,31021.14065,0.335714286,"$171,894,344.55 ",
935,PLNT,"Planet Fitness, Inc. (Fitness Centers)",Consumer Cyclical,Leisure,53.39784946,3797,1.493,"$8,336,404,818.00 ",61386.69328,41116.33843,0.185963021,"$233,085,274.39 ",
853,WYNN,WYNN RESORTS LTD (Casinos),Consumer Cyclical,"Gambling, Resorts & Casinos",10.25555556,27800,1.802,"$9,706,547,850.00 ",61350.14574,34045.58587,4.400180497,"$1,705,534,051.60 ",
3283,LSEA,Landsea Homes Corp (Homebuilder),Real Estate,Real Estate - Development,11.80852531,497,1.13,"$317,656,790.00 ",61162.402,54126.01947,-0.628012632,"$30,397,713.79 ",
1133,BCPC,BALCHEM CORP (Specialty Chemicals/Food Ingredients),Basic Materials,Chemicals - Specialty,44.31167109,1300,0.651,"$5,409,281,280.00 ",61130.65833,93902.70097,0.096476244,"$79,469,855.83 ",
3575,FTK,FLOTEK INDUSTRIES INC/CN/ (Oilfield Chemicals),Energy,Oil & Gas Equipment & Services,26.19047619,143,1.041,"$219,893,004.00 ",61119.9105,58712.6902,1.655628017,"$8,740,147.20 ",
73,HON,HONEYWELL INTERNATIONAL INC,Industrials,Conglomerates,26.14942529,95000,1.025,"$147,875,921,505.00 ",61014.8539,59526.68673,0.042838216,"$5,796,411,120.38 ",
2123,BUSE,FIRST BUSEY CORP/NV/ (Bank),Financial Services,Banks - Regional,12.38071066,1510,0.832,"$1,370,764,620.00 ",61004.75558,73323.02353,-1,"$92,117,180.92 ",
1277,GLNG,GOLAR LNG LTD (LNG Shipping),Energy,Oil & Gas Midstream,86.94680851,470,0.572,"$4,334,824,985.00 ",60675.88135,106076.7156,-0.827613675,"$28,517,664.24 ",
1464,CXT,"Crane NXT, Co. (Spun from Crane - Industrial)",Industrials,Industrial - Machinery,18.51298701,4000,1.365723,"$3,283,172,244.00 ",60550.78854,44336.06854,-0.223815968,"$242,203,154.15 ",
292,AMX,AMERICA MOVIL SAB DE CV (Telecom),Communication Services,Telecommunications Services,1.219067797,175741,0.296,"$43,766,580,000.00 ",60469.08125,204287.4366,-0.018067674,"$10,626,896,807.45 ",
41,MCD,MCDONALDS CORP,Consumer Cyclical,Restaurants,25.41746725,100000,0.735,"$209,048,803,300.00 ",60450.89737,82246.11888,0.242844947,"$6,045,089,737.47 ",
346,STLA,Stellantis N.V. (Automobiles),Consumer Cyclical,Auto - Manufacturers,2.945454545,258275,1.238,"$37,138,189,759.00 ",60437.5263,48818.68037,0.118129123,"$15,609,502,105.44 ",
1498,OTTR,Otter Tail Corp (Electric & Manufacturing),Utilities,Diversified Utilities,10.15089163,2655,0.519,"$3,137,309,140.00 ",60416.55473,116409.5467,-0.032066469,"$160,405,952.80 ",
310,KVUE,Kenvue Inc. (Consumer Health products),Consumer Defensive,Household & Personal Products,39.15228057,22000,1.257601,"$41,364,828,405.00 ",60394.07807,48023.24272,-0.060934579,"$1,328,669,717.56 ",
3365,PCB,PCB BANCORP (Bank),Financial Services,Banks - Regional,11.96449704,264,0.659,"$288,900,675.00 ",60274.77497,91463.99844,-0.296804395,"$15,912,540.59 ",
2939,BHB,BAR HARBOR BANKSHARES (Bank),Financial Services,Banks - Regional,11.43369176,462,0.66,"$482,312,961.00 ",60262.12095,91306.24386,0.037965885,"$27,841,099.88 ",
2096,HELE,HELEN OF TROY LTD (Consumer Products),Consumer Defensive,Household & Personal Products,10.4359401,1927,0.852,"$1,421,940,810.00 ",60243.17066,70707.94679,0.230406391,"$116,088,589.86 ",
509,ZBH,"ZIMMER BIOMET HOLDINGS, INC. (Med Devices)",Healthcare,Medical - Devices,19.86692015,18000,1.021,"$21,085,918,080.00 ",60202.59416,58964.34296,0.200733014,"$1,083,646,694.96 ",
377,EFX,EQUIFAX INC (Credit Reporting),Industrials,Consulting Services,56.00769231,15000,1.594,"$31,591,646,240.00 ",59940.67604,37603.93729,-0.115909091,"$899,110,140.58 ",
283,HWM,Howmet Aerospace Inc. (Aerospace),Industrials,Industrial - Machinery,41.70610687,23200,1.293,"$44,800,431,775.00 ",59867.77088,46301.44693,0.309031556,"$1,388,932,284.32 ",
2858,BCAL,California BanCorp \ CA (Bank),Financial Services,Banks - Regional,52.89163391,360,1.688,"$675,122,350.00 ",59850.17765,35456.26638,17.64342105,"$21,546,063.95 ",
872,AIT,APPLIED INDUSTRIAL TECHNOLOGIES INC (Industrial Dist),Industrials,Industrial - Distribution,24.52816901,6549,1.024,"$9,373,641,165.00 ",59754.16203,58353.67385,0.04791705,"$391,330,007.11 ",
2792,PGC,PEAPACK GLADSTONE FINANCIAL CORP (Bank),Financial Services,Banks - Regional,17.77521978,521,0.961,"$575,215,163.00 ",59689.92194,62112.3017,-0.323826001,"$31,098,449.33 ",
2780,UVE,"UNIVERSAL INSURANCE HOLDINGS, INC. (Insurance)",Financial Services,Insurance - Property & Casualty,28.46234676,125000,1.188,"$178,610,318,700.00 ",59640.63621,50202.55574,11.94927536,"$7,455,079,526.82 ",
917,FBIN,"Fortune Brands Innovations, Inc. (Home & Security Prod)",Industrials,Construction,19.3767507,11700,1.576,"$8,571,594,000.00 ",59586.92744,37808.96411,-0.20586336,"$697,167,051.03 ",
2857,FMNB,FARMERS NATIONAL BANC CORP /OH/ (Bank),Financial Services,Banks - Regional,11.45967742,666,0.847,"$531,865,955.00 ",59025.40562,69687.60994,-0.022832805,"$39,310,920.14 ",
3366,GWRS,"Global Water Resources, Inc. (Water Utility)",Utilities,Regulated Water,44.40164547,106,0.962,"$288,721,472.00 ",59013.20818,61344.29125,0.172775869,"$6,255,400.07 ",
1886,ROCK,"GIBRALTAR INDUSTRIES, INC. (Building Products)",Industrials,Construction,17.08287293,2097,1.138,"$1,855,206,560.00 ",58935.25846,51788.45207,0.158544834,"$123,587,236.99 ",
2778,GNK,GENCO SHIPPING & TRADING LTD (Dry Bulk Shipping),Industrials,Marine Shipping,8.71875,1105,0.966,"$585,300,066.00 ",58686.63339,60752.20848,-1.03496215,"$64,848,729.89 ",
1095,KNF,Knife River Corp (Construction Materials),Basic Materials,Construction Materials,28.57223796,4389,1.2819936,"$5,726,375,111.00 ",58540.41694,45663.57971,0.801268923,"$256,933,889.95 ",
5218,ASTC,ASTROTECH Corp (Mass Spec & Detection Tech),Industrials,Aerospace & Defense,-1.004109589,30,-0.146,"$12,065,266.00 ",58477.31016,-400529.5216,-0.200723327,"$1,754,319.30 ",
38,NOW,"ServiceNow, Inc.",Technology,Software - Application,165.2369231,22668,0.986,"$222,058,730,000.00 ",58455.37667,59285.37187,1.146478873,"$1,325,066,478.32 ",
324,EA,ELECTRONIC ARTS INC. (Video Games),Technology,Electronic Gaming & Multimedia,38.24744898,13700,0.781,"$39,131,131,600.00 ",58324.41612,74679.14996,0.13963964,"$799,044,500.87 ",
2205,GABC,"GERMAN AMERICAN BANCORP, INC. (Bank)",Financial Services,Banks - Regional,14.9566787,840,0.6,"$1,220,074,913.00 ",58267.08577,97111.80962,-0.069793564,"$48,944,352.05 ",
2762,MUJ,"BLACKROCK MUNIHOLDINGS NEW JERSEY QUALITY FUND, INC. (CEF-Fin)",Financial Services,Asset Management,1.810979847,4710,0.155,"$3,191,276,642.00 ",57991.13744,374136.3706,23.22785268,"$273,138,257.35 ",
840,WWD,"Woodward, Inc. (Aerospace Controls)",Industrials,Aerospace & Defense,26.94516129,8800,1.379,"$9,968,333,525.00 ",57972.67855,42039.65087,0.405616506,"$510,159,571.25 ",
3508,EVBN,EVANS BANCORP INC (Bank),Financial Services,Banks - Regional,13.05105105,300,0.947,"$239,650,845.00 ",57964.51421,61208.56833,-1,"$17,389,354.26 ",
2570,CAL,CALERES INC (Footwear Retail),Consumer Cyclical,Apparel - Footwear & Accessories,4.975982533,5100,1.945,"$756,083,055.00 ",57948.21828,29793.42842,-0.060748296,"$295,535,913.20 ",
2326,FBMS,FIRST BANCSHARES INC /MS/ (Bank),Financial Services,Banks - Regional,15.24774775,1078,0.907,"$1,050,161,706.00 ",57948.0739,63889.8279,-1,"$62,468,023.67 ",
410,HEI,HEICO CORP (Aerospace),Industrials,Aerospace & Defense,63.5,9600,1.237,"$28,510,190,806.00 ",57852.86422,46768.68571,0.318412893,"$555,387,496.49 ",
459,AEE,AMEREN CORP (Electric Utilities),Utilities,Regulated Electric,20.46948357,9372,0.462,"$23,884,717,440.00 ",57520.53511,124503.3228,0.028382838,"$539,082,455.09 ",
24,JNJ,JOHNSON & JOHNSON,Healthcare,Drug Manufacturers - General,23.71419672,131900,0.518,"$347,275,108,800.00 ",57510.90503,111024.9132,0.009313155,"$7,585,688,374.03 ",
4424,ZEO,Zeo Energy Corp. (Unknown - possibly Energy),Energy,Solar,-1.253664464,200,-0.21,"$68,653,517.00 ",57500.3878,-273811.3705,-0.787600879,"$11,500,077.56 ",
1585,PRK,PARK NATIONAL CORP /OH/ (Bank),Financial Services,Banks - Regional,20.28378378,1653,0.688,"$2,799,142,602.00 ",57436.98522,83483.99014,-0.092625917,"$94,943,336.56 ",
2481,ECVT,Ecovyst Inc. (Catalysts & Chemicals),Basic Materials,Chemicals - Specialty,15.90593845,911,0.971,"$854,600,850.00 ",57267.05843,58977.40312,-0.074233716,"$52,170,290.23 ",
132,EQIX,EQUINIX INC,Real Estate,REIT - Specialty,83.44154676,13151,0.701,"$89,579,644,880.00 ",57225.05656,81633.46157,0.202199366,"$752,566,718.85 ",
1610,RRR,"Red Rock Resorts, Inc. (Casinos)",Consumer Cyclical,"Gambling, Resorts & Casinos",10.43317972,9385,2.055,"$2,725,833,572.00 ",57208.45206,27838.6628,-0.00465703,"$536,901,322.59 ",
445,FTV,Fortive Corp (Industrial Instruments),Technology,"Hardware, Equipment & Parts",28.98814229,18000,1.174,"$25,415,748,995.00 ",57184.47261,48709.09081,0.148166903,"$1,029,320,507.04 ",
441,MTD,METTLER TOLEDO INTERNATIONAL INC (Lab Instruments),Healthcare,Medical - Diagnostics & Research,32.41747312,16000,1.159,"$25,538,487,540.00 ",57066.26745,49237.50427,0.01440372,"$913,060,279.23 ",
355,FERG,Ferguson plc (Distributor: Plumbing/HVAC),Industrials,Industrial - Distribution,21.11344538,35000,1.2,"$34,986,489,837.00 ",56813.882,47344.90167,-0.002632569,"$1,988,485,869.96 ",
210,CRH,CRH PUBLIC LTD CO,Basic Materials,Construction Materials,19.62004175,78500,1.377,"$63,531,568,184.00 ",56800.73189,41249.62374,0.07498716,"$4,458,857,453.21 ",
2341,BRKL,BROOKLINE BANCORP INC (Bank),Financial Services,Banks - Regional,13.82738095,974,0.744,"$1,023,918,813.00 ",56563.92962,76026.78713,-0.292620865,"$55,093,267.45 ",
630,MAS,MASCO CORP /DE/ (Building Products),Industrials,Construction,19.33773087,18000,1.25,"$15,745,362,020.00 ",56543.75508,45235.00406,0.039321511,"$1,017,787,591.38 ",
